AR,taper,sweep,root_chord,vlm_xnp,ab_xnp,span,MAC
1.9999999999999998,1.438449888287663,67.5,10.0,14.0013583005775,15.838053263840576,24.384498882876628,12.32364323212943
1.9999999999999998,1.438449888287663,75.0,10.0,22.77212467593137,24.39166297449942,24.384498882876628,12.32364323212943
4.0,1.438449888287663,-75.0,10.0,-39.58730109557377,-48.50754197717654,48.76899776575327,12.32364323212943
4.0,1.438449888287663,-67.5,10.0,-24.863492218942024,-31.455296756752247,48.76899776575327,12.32364323212943
4.0,1.438449888287663,-60.0,10.0,-17.651449568927813,-22.613015094862813,48.76899776575327,12.32364323212943
4.0,1.438449888287663,-52.5,10.0,-13.29950130309596,-17.04268432476274,48.76899776575327,12.32364323212943
4.0,1.438449888287663,-45.0,10.0,-10.29325324176961,-13.09476271116411,48.76899776575327,12.32364323212943
4.0,1.438449888287663,-37.5,10.0,-8.002361022360319,-10.058462298518442,48.76899776575327,12.32364323212943
4.0,1.438449888287663,-30.0,10.0,-6.127310228801609,-7.574089231150813,48.76899776575327,12.32364323212943
4.0,1.438449888287663,-22.5,10.0,-4.499922111007496,-5.436847390443927,48.76899776575327,12.32364323212943
4.0,1.438449888287663,-15.0,10.0,-3.020218982395047,-3.517931571623834,48.76899776575327,12.32364323212943
4.0,1.438449888287663,-7.5,10.0,-1.6172077802808644,-1.7280541635774036,48.76899776575327,12.32364323212943
4.0,1.438449888287663,0.0,10.0,-0.23448807163236274,0.0016763610857404576,48.76899776575327,12.32364323212943
4.0,1.438449888287663,7.5,10.0,1.1797800253051578,1.7324813876994007,48.76899776575327,12.32364323212943
4.0,1.438449888287663,15.0,10.0,2.6806996172131954,3.525561883491032,48.76899776575327,12.32364323212943
4.0,1.438449888287663,22.5,10.0,4.335446566183055,5.44966757474833,48.76899776575327,12.32364323212943
4.0,1.438449888287663,30.0,10.0,6.235939870606965,7.593721501979984,48.76899776575327,12.32364323212943
4.0,1.438449888287663,37.5,10.0,8.51727768651627,10.086100132369845,48.76899776575327,12.32364323212943
4.0,1.438449888287663,45.0,10.0,11.402393181606124,13.131194590094404,48.76899776575327,12.32364323212943
4.0,1.438449888287663,52.5,10.0,15.273855278773572,17.088346115452428,48.76899776575327,12.32364323212943
4.0,1.438449888287663,60.0,10.0,20.89182348645018,22.6680356317944,48.76899776575327,12.32364323212943
4.0,1.438449888287663,67.5,10.0,29.968732388227696,31.519520633618615,48.76899776575327,12.32364323212943
4.0,1.438449888287663,75.0,10.0,47.546177986631434,48.580526633507866,48.76899776575327,12.32364323212943
8.000000000000002,1.438449888287663,-75.0,10.0,-84.4178247911391,-96.76162970572554,97.53799553150655,12.32364323212943
8.000000000000002,1.438449888287663,-67.5,10.0,-53.085623799108724,-62.69146762137251,97.53799553150655,12.32364323212943
8.000000000000002,1.438449888287663,-60.0,10.0,-37.478666072519424,-45.039725152310005,97.53799553150655,12.32364323212943
8.000000000000002,1.438449888287663,-52.5,10.0,-27.99970351134871,-33.92973902401288,97.53799553150655,12.32364323212943
8.000000000000002,1.438449888287663,-45.0,10.0,-21.49395156512541,-26.062150459750594,97.53799553150655,12.32364323212943
8.000000000000002,1.438449888287663,-37.5,10.0,-16.570608645843794,-20.01538864233606,97.53799553150655,12.32364323212943
8.000000000000002,1.438449888287663,-30.0,10.0,-12.57088374201599,-15.07027054977597,97.53799553150655,12.32364323212943
8.000000000000002,1.438449888287663,-22.5,10.0,-9.121999909773962,-10.817540294226793,97.53799553150655,12.32364323212943
8.000000000000002,1.438449888287663,-15.0,10.0,-5.999003122465645,-7.000004247672662,97.53799553150655,12.32364323212943
8.000000000000002,1.438449888287663,-7.5,10.0,-3.035883855337936,-3.4395490984686634,97.53799553150655,12.32364323212943
8.000000000000002,1.438449888287663,0.0,10.0,-0.11640687791290436,0.0011237344780242187,97.53799553150655,12.32364323212943
8.000000000000002,1.438449888287663,7.5,10.0,2.8713480702261136,3.44443010667446,97.53799553150655,12.32364323212943
8.000000000000002,1.438449888287663,15.0,10.0,6.043450739590685,7.012832253740198,97.53799553150655,12.32364323212943
8.000000000000002,1.438449888287663,22.5,10.0,9.535333089838002,10.843130739534725,97.53799553150655,12.32364323212943
8.000000000000002,1.438449888287663,30.0,10.0,13.546651341510744,15.11231076778516,97.53799553150655,12.32364323212943
8.000000000000002,1.438449888287663,37.5,10.0,18.340404853442216,20.076248911636355,97.53799553150655,12.32364323212943
8.000000000000002,1.438449888287663,45.0,10.0,24.34313865848242,26.142956696136217,97.53799553150655,12.32364323212943
8.000000000000002,1.438449888287663,52.5,10.0,32.30211130438813,34.030551245150036,97.53799553150655,12.32364323212943
8.000000000000002,1.438449888287663,60.0,10.0,43.6788960582864,45.15972777568514,97.53799553150655,12.32364323212943
8.000000000000002,1.438449888287663,67.5,10.0,61.80621554096387,62.82912918057939,97.53799553150655,12.32364323212943
8.000000000000002,1.438449888287663,75.0,10.0,96.64668680274724,96.91482229563317,97.53799553150655,12.32364323212943
15.999999999999993,1.438449888287663,-75.0,10.0,-177.4021256360301,-193.24400340425586,195.075991063013,12.32364323212943
15.999999999999993,1.438449888287663,-67.5,10.0,-112.25436628315705,-125.12950293945123,195.075991063013,12.32364323212943
15.999999999999993,1.438449888287663,-60.0,10.0,-79.38315845670806,-89.85359301057733,195.075991063013,12.32364323212943
15.999999999999993,1.438449888287663,-52.5,10.0,-59.22137301292364,-67.66219971792358,195.075991063013,12.32364323212943
15.999999999999993,1.438449888287663,-45.0,10.0,-45.31001640401013,-51.956029507400295,195.075991063013,12.32364323212943
15.999999999999993,1.438449888287663,-37.5,10.0,-34.790285846349136,-39.89153427612969,195.075991063013,12.32364323212943
15.999999999999993,1.438449888287663,-30.0,10.0,-26.2824960916562,-30.03009655020661,195.075991063013,12.32364323212943
15.999999999999993,1.438449888287663,-22.5,10.0,-18.98818554350505,-21.55308626323742,195.075991063013,12.32364323212943
15.999999999999993,1.438449888287663,-15.0,10.0,-12.397505266439083,-13.94610525755207,195.075991063013,12.32364323212943
15.999999999999993,1.438449888287663,-7.5,10.0,-6.176427731604377,-6.852996199553362,195.075991063013,12.32364323212943
15.999999999999993,1.438449888287663,0.0,10.0,-0.05836862703545335,0.0007158647650821748,195.075991063013,12.32364323212943
15.999999999999993,1.438449888287663,7.5,10.0,6.191183537599005,6.860280302648161,195.075991063013,12.32364323212943
15.999999999999993,1.438449888287663,15.0,10.0,12.805572944250772,13.971152024309502,195.075991063013,12.32364323212943
15.999999999999993,1.438449888287663,22.5,10.0,20.084321866036618,21.606504516556257,195.075991063013,12.32364323212943
15.999999999999993,1.438449888287663,30.0,10.0,28.368931081583735,30.119698081646856,195.075991063013,12.32364323212943
15.999999999999993,1.438449888287663,37.5,10.0,38.16858876036424,40.021899186085676,195.075991063013,12.32364323212943
15.999999999999993,1.438449888287663,45.0,10.0,50.31686482252619,52.12871987737696,195.075991063013,12.32364323212943
15.999999999999993,1.438449888287663,52.5,10.0,66.37294170777966,67.87625163346814,195.075991063013,12.32364323212943
15.999999999999993,1.438449888287663,60.0,10.0,89.02664256796339,90.10605750412495,195.075991063013,12.32364323212943
15.999999999999993,1.438449888287663,67.5,10.0,124.96672547829982,125.4159268205108,195.075991063013,12.32364323212943
15.999999999999993,1.438449888287663,75.0,10.0,194.00983310106542,193.55881798038413,195.075991063013,12.32364323212943
31.99999999999999,1.438449888287663,-75.0,10.0,-366.9525573670603,-386.1950640898799,390.151982126026,12.32364323212943
31.99999999999999,1.438449888287663,-67.5,10.0,-233.8419589276344,-249.9867964397808,390.151982126026,12.32364323212943
31.99999999999999,1.438449888287663,-60.0,10.0,-166.0008564716734,-179.45899114516064,390.151982126026,12.32364323212943
31.99999999999999,1.438449888287663,-52.5,10.0,-124.04577406468428,-135.10287282698337,390.151982126026,12.32364323212943
31.99999999999999,1.438449888287663,-45.0,10.0,-94.87875241287763,-103.71928598463822,390.151982126026,12.32364323212943
31.99999999999999,1.438449888287663,-37.5,10.0,-72.7467753743261,-79.62063929632347,390.151982126026,12.32364323212943
31.99999999999999,1.438449888287663,-30.0,10.0,-54.872750690893284,-59.92928056743938,390.151982126026,12.32364323212943
31.99999999999999,1.438449888287663,-22.5,10.0,-39.523915328666,-43.007607619525324,390.151982126026,12.32364323212943
31.99999999999999,1.438449888287663,-15.0,10.0,-25.718689058952922,-27.8265488118953,390.151982126026,12.32364323212943
31.99999999999999,1.438449888287663,-7.5,10.0,-12.733266471352133,-13.67356790788696,390.151982126026,12.32364323212943
31.99999999999999,1.438449888287663,0.0,10.0,-0.029078104171192318,0.00046901028365889386,390.151982126026,12.32364323212943
31.99999999999999,1.438449888287663,7.5,10.0,12.881544328901121,13.686843485132247,390.151982126026,12.32364323212943
31.99999999999999,1.438449888287663,15.0,10.0,26.483487045166353,27.87737846613102,390.151982126026,12.32364323212943
31.99999999999999,1.438449888287663,22.5,10.0,41.3247043241171,43.11824845629587,390.151982126026,12.32364323212943
31.99999999999999,1.438449888287663,30.0,10.0,58.1211988007126,60.11577692286015,390.151982126026,12.32364323212943
31.99999999999999,1.438449888287663,37.5,10.0,77.87607797676046,79.89190156532833,390.151982126026,12.32364323212943
31.99999999999999,1.438449888287663,45.0,10.0,102.26872239322049,104.07761297130497,390.151982126026,12.32364323212943
31.99999999999999,1.438449888287663,52.5,10.0,134.17388496320729,135.54510623037723,390.151982126026,12.32364323212943
31.99999999999999,1.438449888287663,60.0,10.0,179.082311013058,179.9777907865738,390.151982126026,12.32364323212943
31.99999999999999,1.438449888287663,67.5,10.0,250.4686635907533,250.57178683850682,390.151982126026,12.32364323212943
31.99999999999999,1.438449888287663,75.0,10.0,387.70865514743394,386.8337724143578,390.151982126026,12.32364323212943
64.0,1.438449888287663,-75.0,10.0,-749.6418354787124,-772.0901439065606,780.3039642520523,12.32364323212943
64.0,1.438449888287663,-67.5,10.0,-480.3982470217769,-499.69158152670786,780.3039642520523,12.32364323212943
64.0,1.438449888287663,-60.0,10.0,-342.2383403773332,-358.6579590709675,780.3039642520523,12.32364323212943
64.0,1.438449888287663,-52.5,10.0,-256.32426014118636,-269.9712015836208,780.3039642520523,12.32364323212943
64.0,1.438449888287663,-45.0,10.0,-196.19287848666352,-207.23247570152097,780.3039642520523,12.32364323212943
64.0,1.438449888287663,-37.5,10.0,-150.40921683662205,-159.0660937405494,780.3039642520523,12.32364323212943
64.0,1.438449888287663,-30.0,10.0,-113.28285805639821,-119.71627265254206,780.3039642520523,12.32364323212943
64.0,1.438449888287663,-22.5,10.0,-81.48011030111397,-85.90735982338416,780.3039642520523,12.32364323212943
64.0,1.438449888287663,-15.0,10.0,-52.902943899872604,-55.58079374633118,780.3039642520523,12.32364323212943
64.0,1.438449888287663,-7.5,10.0,-26.11435217684149,-27.311109683871038,780.3039642520523,12.32364323212943
64.0,1.438449888287663,0.0,10.0,-0.014308491865995018,0.0003334678503670724,780.3039642520523,12.32364323212943
64.0,1.438449888287663,7.5,10.0,26.367669735798632,27.33710606075478,780.3039642520523,12.32364323212943
64.0,1.438449888287663,15.0,10.0,53.991998274101334,55.68400196049923,780.3039642520523,12.32364323212943
64.0,1.438449888287663,22.5,10.0,83.95240062186896,86.1333609838359,780.3039642520523,12.32364323212943
64.0,1.438449888287663,30.0,10.0,117.68250788238774,120.09756415870427,780.3039642520523,12.32364323212943
64.0,1.438449888287663,37.5,10.0,157.19403261462398,159.62019809642092,780.3039642520523,12.32364323212943
64.0,1.438449888287663,45.0,10.0,205.86340627348113,207.9630944044913,780.3039642520523,12.32364323212943
64.0,1.438449888287663,52.5,10.0,269.112762824285,270.8707128973135,780.3039642520523,12.32364323212943
64.0,1.438449888287663,60.0,10.0,358.6383637652704,359.710178633235,780.3039642520523,12.32364323212943
64.0,1.438449888287663,67.5,10.0,500.64397224764775,500.8742521067824,780.3039642520523,12.32364323212943
64.0,1.438449888287663,75.0,10.0,774.1305325278536,773.3769768608378,780.3039642520523,12.32364323212943
0.25,1.8329807108324356,-75.0,10.0,-3.6919557330269592,-3.7151858384096603,3.5412258885405445,14.573105453764375
0.25,1.8329807108324356,-67.5,10.0,-3.2343652627885473,-2.4042004903999588,3.5412258885405445,14.573105453764375
0.25,1.8329807108324356,-60.0,10.0,-2.9918639327988252,-1.724618919374096,3.5412258885405445,14.573105453764375
0.25,1.8329807108324356,-52.5,10.0,-2.8341303675568588,-1.2971596387444084,3.5412258885405445,14.573105453764375
0.25,1.8329807108324356,-45.0,10.0,-2.718877673577517,-0.9948085956241189,3.5412258885405445,14.573105453764375
0.25,1.8329807108324356,-37.5,10.0,-2.62731888469327,-0.7627667595172679,3.5412258885405445,14.573105453764375
0.25,1.8329807108324356,-30.0,10.0,-2.5499347532861814,-0.5732858301198023,3.5412258885405445,14.573105453764375
0.25,1.8329807108324356,-22.5,10.0,-2.481229975968443,-0.4105644204256742,3.5412258885405445,14.573105453764375
0.25,1.8329807108324356,-15.0,10.0,-2.417578231752873,-0.2646666365266398,3.5412258885405445,14.573105453764375
0.25,1.8329807108324356,-7.5,10.0,-2.3562447630176515,-0.1287085243531895,3.5412258885405445,14.573105453764375
0.25,1.8329807108324356,0.0,10.0,-2.2948512464531516,0.002618084209529345,3.5412258885405445,14.573105453764375
0.25,1.8329807108324356,7.5,10.0,-2.230993219892663,0.1339915838377149,3.5412258885405445,14.573105453764375
0.25,1.8329807108324356,15.0,10.0,-2.161849047744774,0.2700476519735405,3.5412258885405445,14.573105453764375
0.25,1.8329807108324356,22.5,10.0,-2.0836448410233737,0.4160903725480217,3.5412258885405445,14.573105453764375
0.25,1.8329807108324356,30.0,10.0,-1.9907327933074634,0.5790009828753596,3.5412258885405445,14.573105453764375
0.25,1.8329807108324356,37.5,10.0,-1.8737654495707723,0.7687174152479914,3.5412258885405445,14.573105453764375
0.25,1.8329807108324356,45.0,10.0,-1.7157024151097018,1.0010512623815269,3.5412258885405445,14.573105453764375
0.25,1.8329807108324356,52.5,10.0,-1.4827631811809785,1.3037749693193326,3.5412258885405445,14.573105453764375
0.25,1.8329807108324356,60.0,10.0,-1.1044049144189358,1.73173894184852,3.5412258885405445,14.573105453764375
0.25,1.8329807108324356,67.5,10.0,-0.42461971070444227,2.412072018860871,3.5412258885405445,14.573105453764375
0.25,1.8329807108324356,75.0,10.0,0.9833337052966266,3.72435092720183,3.5412258885405445,14.573105453764375
0.5,1.8329807108324356,-75.0,10.0,-5.194750415801648,-7.4133222734543684,7.082451777081089,14.573105453764375
0.5,1.8329807108324356,-67.5,10.0,-3.949895064484933,-4.8047135529371685,7.082451777081089,14.573105453764375
0.5,1.8329807108324356,-60.0,10.0,-3.363812312094446,-3.4495637269634676,7.082451777081089,14.573105453764375
0.5,1.8329807108324356,-52.5,10.0,-2.9979933946738275,-2.5961005601093268,7.082451777081089,14.573105453764375
0.5,1.8329807108324356,-45.0,10.0,-2.7331432743357893,-1.9919834391871267,7.082451777081089,14.573105453764375
0.5,1.8329807108324356,-37.5,10.0,-2.522623868000347,-1.5281393034868216,7.082451777081089,14.573105453764375
0.5,1.8329807108324356,-30.0,10.0,-2.3437574019572534,-1.1492642665877746,7.082451777081089,14.573105453764375
0.5,1.8329807108324356,-22.5,10.0,-2.1835545028406975,-0.8238356119019203,7.082451777081089,14.573105453764375
0.5,1.8329807108324356,-15.0,10.0,-2.0334720999724456,-0.5320182598905826,7.082451777081089,14.573105453764375
0.5,1.8329807108324356,-7.5,10.0,-1.8870517914652551,-0.2600627980779348,7.082451777081089,14.573105453764375
0.5,1.8329807108324356,0.0,10.0,-1.7386138790668952,0.0026365176505095123,7.082451777081089,14.573105453764375
0.5,1.8329807108324356,7.5,10.0,-1.5823174873961894,0.2654800475102588,7.082451777081089,14.573105453764375
0.5,1.8329807108324356,15.0,10.0,-1.4112432257622962,0.5377827421900974,7.082451777081089,14.573105453764375
0.5,1.8329807108324356,22.5,10.0,-1.2162032454421365,0.8301357854088365,7.082451777081089,14.573105453764375
0.5,1.8329807108324356,30.0,10.0,-0.9838838620564797,1.1562771243939334,7.082451777081089,14.573105453764375
0.5,1.8329807108324356,37.5,10.0,-0.6936320295728439,1.5360465652474546,7.082451777081089,14.573105453764375
0.5,1.8329807108324356,45.0,10.0,-0.3114623075872974,2.000999586721978,7.082451777081089,14.573105453764375
0.5,1.8329807108324356,52.5,10.0,0.22229037334357363,2.606518274831395,7.082451777081089,14.573105453764375
0.5,1.8329807108324356,60.0,10.0,1.0222322088341047,3.4618344004970982,7.082451777081089,14.573105453764375
0.5,1.8329807108324356,67.5,10.0,2.340467159101704,4.819606883679587,7.082451777081089,14.573105453764375
0.5,1.8329807108324356,75.0,10.0,4.871925438809063,7.432265639510866,7.082451777081089,14.573105453764375
1.0,1.8329807108324356,-75.0,10.0,-10.191138251161673,-14.754884917019012,14.164903554162178,14.573105453764375
1.0,1.8329807108324356,-67.5,10.0,-6.662536550690575,-9.577896080159826,14.164903554162178,14.573105453764375
1.0,1.8329807108324356,-60.0,10.0,-5.018259240856704,-6.8850898369489375,14.164903554162178,14.573105453764375
1.0,1.8329807108324356,-52.5,10.0,-4.053032299138224,-5.186328668576525,14.164903554162178,14.573105453764375
1.0,1.8329807108324356,-45.0,10.0,-3.38859268626798,-3.9821525700012805,14.164903554162178,14.573105453764375
1.0,1.8329807108324356,-37.5,10.0,-2.8790638984686017,-3.056576076568666,14.164903554162178,14.573105453764375
1.0,1.8329807108324356,-30.0,10.0,-2.4565504491996553,-2.2999549287978107,14.164903554162178,14.573105453764375
1.0,1.8329807108324356,-22.5,10.0,-2.084352056216393,-1.6497061689525137,14.164903554162178,14.573105453764375
1.0,1.8329807108324356,-15.0,10.0,-1.7398008358744803,-1.0663983904338588,14.164903554162178,14.573105453764375
1.0,1.8329807108324356,-7.5,10.0,-1.4067729266994375,-0.5226667542823492,14.164903554162178,14.573105453764375
1.0,1.8329807108324356,0.0,10.0,-1.0719829072443368,0.0026154361588738295,14.164903554162178,14.573105453764375
1.0,1.8329807108324356,7.5,10.0,-0.7226112358087026,0.5283704207382479,14.164903554162178,14.573105453764375
1.0,1.8329807108324356,15.0,10.0,-0.34436525610556395,1.0733503316376314,14.164903554162178,14.573105453764375
1.0,1.8329807108324356,22.5,10.0,0.08072442210125905,1.6586200532103517,14.164903554162178,14.573105453764375
1.0,1.8329807108324356,30.0,10.0,0.5774666362086486,2.3114817706818123,14.164903554162178,14.573105453764375
1.0,1.8329807108324356,37.5,10.0,1.1828749788068122,3.0713471879846237,14.164903554162178,14.573105453764375
1.0,1.8329807108324356,45.0,10.0,1.956410790099342,4.000851034166895,14.164903554162178,14.573105453764375
1.0,1.8329807108324356,52.5,10.0,3.002211972025637,5.209785880206812,14.164903554162178,14.573105453764375
1.0,1.8329807108324356,60.0,10.0,4.526225489497835,6.914412252684382,14.164903554162178,14.573105453764375
1.0,1.8329807108324356,67.5,10.0,7.024355559546143,9.614625330374206,14.164903554162178,14.573105453764375
1.0,1.8329807108324356,75.0,10.0,12.067523204790588,14.801159571136655,14.164903554162178,14.573105453764375
1.9999999999999998,1.8329807108324356,-75.0,10.0,-21.875376854763186,-29.34926183438096,28.329807108324353,14.573105453764375
1.9999999999999998,1.8329807108324356,-67.5,10.0,-13.786552281007767,-19.055706144656426,28.329807108324353,14.573105453764375
1.9999999999999998,1.8329807108324356,-60.0,10.0,-9.892201260768717,-13.708013705112277,28.329807108324353,14.573105453764375
1.9999999999999998,1.8329807108324356,-52.5,10.0,-7.548439949393287,-10.334118249006734,28.329807108324353,14.573105453764375
1.9999999999999998,1.8329807108324356,-45.0,10.0,-5.931176851831762,-7.940591081080869,28.329807108324353,14.573105453764375
1.9999999999999998,1.8329807108324356,-37.5,10.0,-4.705770715690819,-6.098875776493141,28.329807108324353,14.573105453764375
1.9999999999999998,1.8329807108324356,-30.0,10.0,-3.7068595704002822,-4.5917617980419925,28.329807108324353,14.573105453764375
1.9999999999999998,1.8329807108324356,-22.5,10.0,-2.8430731789996764,-3.295356273169242,28.329807108324353,14.573105453764375
1.9999999999999998,1.8329807108324356,-15.0,10.0,-2.057422876027661,-2.1315979385653128,28.329807108324353,14.573105453764375
1.9999999999999998,1.8329807108324356,-7.5,10.0,-1.3104636335296198,-1.046288591127984,28.329807108324353,14.573105453764375
1.9999999999999998,1.8329807108324356,0.0,10.0,-0.5710351485951229,0.0024400164237847327,28.329807108324353,14.573105453764375
1.9999999999999998,1.8329807108324356,7.5,10.0,0.18932211039458277,1.0526781699176582,28.329807108324353,14.573105453764375
1.9999999999999998,1.8329807108324356,15.0,10.0,1.0008350281737586,2.1421744617430214,28.329807108324353,14.573105453764375
1.9999999999999998,1.8329807108324356,22.5,10.0,1.9003074434823048,3.3125061992197913,28.329807108324353,14.573105453764375
1.9999999999999998,1.8329807108324356,30.0,10.0,2.937928244534673,4.617509975266764,28.329807108324353,14.573105453764375
1.9999999999999998,1.8329807108324356,37.5,10.0,4.189258672130066,6.134946498219683,28.329807108324353,14.573105453764375
1.9999999999999998,1.8329807108324356,45.0,10.0,5.779049486320485,7.988520698067282,28.329807108324353,14.573105453764375
1.9999999999999998,1.8329807108324356,52.5,10.0,7.934752807305534,10.395366918422758,28.329807108324353,14.573105453764375
1.9999999999999998,1.8329807108324356,60.0,10.0,11.114131344942324,13.7840408961781,28.329807108324353,14.573105453764375
1.9999999999999998,1.8329807108324356,67.5,10.0,16.379571767411147,19.147978393636265,28.329807108324353,14.573105453764375
1.9999999999999998,1.8329807108324356,75.0,10.0,26.8285553365773,29.459158549476783,28.329807108324353,14.573105453764375
4.0,1.8329807108324356,-75.0,10.0,-47.325809008882544,-58.456770129820775,56.65961421664871,14.573105453764375
4.0,1.8329807108324356,-67.5,10.0,-29.591465387507828,-37.92642362612368,56.65961421664871,14.573105453764375
4.0,1.8329807108324356,-60.0,10.0,-20.909769750334725,-27.27671547414954,56.65961421664871,14.573105453764375
4.0,1.8329807108324356,-52.5,10.0,-15.688820534821371,-20.564776566476155,56.65961421664871,14.573105453764375
4.0,1.8329807108324356,-45.0,10.0,-12.106075775853473,-15.80545172284981,56.65961421664871,14.573105453764375
4.0,1.8329807108324356,-37.5,10.0,-9.391402516425735,-12.143356249837376,56.65961421664871,14.573105453764375
4.0,1.8329807108324356,-30.0,10.0,-7.18151114927413,-9.145620944058333,56.65961421664871,14.573105453764375
4.0,1.8329807108324356,-22.5,10.0,-5.274668433815259,-6.565773759064267,56.65961421664871,14.573105453764375
4.0,1.8329807108324356,-15.0,10.0,-3.5454656690956843,-4.248781249623677,56.65961421664871,14.573105453764375
4.0,1.8329807108324356,-7.5,10.0,-1.909500526646658,-2.087158263558244,56.65961421664871,14.573105453764375
4.0,1.8329807108324356,0.0,10.0,-0.29837465593289725,0.0020404073432401942,56.65961421664871,14.573105453764375
4.0,1.8329807108324356,7.5,10.0,1.349880472613763,2.0954937339055753,56.65961421664871,14.573105453764375
4.0,1.8329807108324356,15.0,10.0,3.1011493644976134,4.269177285948665,56.65961421664871,14.573105453764375
4.0,1.8329807108324356,22.5,10.0,5.035861846793162,6.604888545121094,56.65961421664871,14.573105453764375
4.0,1.8329807108324356,30.0,10.0,7.265421868880705,9.2085857464521,56.65961421664871,14.573105453764375
4.0,1.8329807108324356,37.5,10.0,9.948834117687468,12.23381512352968,56.65961421664871,14.573105453764375
4.0,1.8329807108324356,45.0,10.0,13.353494168165566,15.925769269731843,56.65961421664871,14.573105453764375
4.0,1.8329807108324356,52.5,10.0,17.951107768715516,20.716257238706582,56.65961421664871,14.573105453764375
4.0,1.8329807108324356,60.0,10.0,24.621697392685682,27.45975626751665,56.65961421664871,14.573105453764375
4.0,1.8329807108324356,67.5,10.0,35.44314173259107,38.140572541163685,56.65961421664871,14.573105453764375
4.0,1.8329807108324356,75.0,10.0,56.42893313526403,58.7006938649432,56.65961421664871,14.573105453764375
8.000000000000002,1.8329807108324356,-75.0,10.0,-101.19878094956212,-116.61811356514603,113.31922843329744,14.573105453764375
8.000000000000002,1.8329807108324356,-67.5,10.0,-63.511713882799235,-75.60206244856808,113.31922843329744,14.573105453764375
8.000000000000002,1.8329807108324356,-60.0,10.0,-44.756151341338374,-54.34430942879356,113.31922843329744,14.573105453764375
8.000000000000002,1.8329807108324356,-52.5,10.0,-33.38994539250099,-40.95833613588012,113.31922843329744,14.573105453764375
8.000000000000002,1.8329807108324356,-45.0,10.0,-25.548708217417666,-31.473563625759994,113.31922843329744,14.573105453764375
8.000000000000002,1.8329807108324356,-37.5,10.0,-19.666499422091682,-24.179344053730343,113.31922843329744,14.573105453764375
8.000000000000002,1.8329807108324356,-30.0,10.0,-14.906928812706699,-18.210333406551012,113.31922843329744,14.573105453764375
8.000000000000002,1.8329807108324356,-22.5,10.0,-10.8158959989501,-13.074157632528587,113.31922843329744,14.573105453764375
8.000000000000002,1.8329807108324356,-15.0,10.0,-7.106549700880185,-8.461423525069938,113.31922843329744,14.573105453764375
8.000000000000002,1.8329807108324356,-7.5,10.0,-3.6056939816826756,-4.1578898249997325,113.31922843329744,14.573105453764375
8.000000000000002,1.8329807108324356,0.0,10.0,-0.15896160045244667,0.0015789111534165456,113.31922843329744,14.573105453764375
8.000000000000002,1.8329807108324356,7.5,10.0,3.367988762700797,4.171450239059929,113.31922843329744,14.573105453764375
8.000000000000002,1.8329807108324356,15.0,10.0,7.11563272057442,8.504746322645047,113.31922843329744,14.573105453764375
8.000000000000002,1.8329807108324356,22.5,10.0,11.255863063572173,13.163204186224032,113.31922843329744,14.573105453764375
8.000000000000002,1.8329807108324356,30.0,10.0,15.992213936485816,18.356494372899125,113.31922843329744,14.573105453764375
8.000000000000002,1.8329807108324356,37.5,10.0,21.678436277953278,24.38946509982196,113.31922843329744,14.573105453764375
8.000000000000002,1.8329807108324356,45.0,10.0,28.80657628529005,31.750517468041103,113.31922843329744,14.573105453764375
8.000000000000002,1.8329807108324356,52.5,10.0,38.27776967129248,41.30172454808957,113.31922843329744,14.573105453764375
8.000000000000002,1.8329807108324356,60.0,10.0,51.87538364320325,54.75108788871948,113.31922843329744,14.573105453764375
8.000000000000002,1.8329807108324356,67.5,10.0,73.55228905842623,76.06701633191669,113.31922843329744,14.573105453764375
8.000000000000002,1.8329807108324356,75.0,10.0,115.27064776139984,117.13419121012521,113.31922843329744,14.573105453764375
15.999999999999993,1.8329807108324356,-75.0,10.0,-212.98908588682988,-232.91032369166578,226.63845686659474,14.573105453764375
15.999999999999993,1.8329807108324356,-67.5,10.0,-134.63436295385614,-150.9131861082915,226.63845686659474,14.573105453764375
15.999999999999993,1.8329807108324356,-60.0,10.0,-95.10510613530225,-108.43364685130874,226.63845686659474,14.573105453764375
15.999999999999993,1.8329807108324356,-52.5,10.0,-70.9484437689868,-81.6976483327972,226.63845686659474,14.573105453764375
15.999999999999993,1.8329807108324356,-45.0,10.0,-54.17537591864157,-62.76330193980626,226.63845686659474,14.573105453764375
15.999999999999993,1.8329807108324356,-37.5,10.0,-41.58421655576596,-48.20886234159089,226.63845686659474,14.573105453764375
15.999999999999993,1.8329807108324356,-30.0,10.0,-31.36806665307256,-36.3034452601393,226.63845686659474,14.573105453764375
15.999999999999993,1.8329807108324356,-22.5,10.0,-22.639364125548664,-26.062321449902562,226.63845686659474,14.573105453764375
15.999999999999993,1.8329807108324356,-15.0,10.0,-14.772790355970422,-16.866895200397472,226.63845686659474,14.573105453764375
15.999999999999993,1.8329807108324356,-7.5,10.0,-7.364461822150275,-8.289002012174846,226.63845686659474,14.573105453764375
15.999999999999993,1.8329807108324356,0.0,10.0,-0.08382599690064105,0.001227457765705875,226.63845686659474,14.573105453764375
15.999999999999993,1.8329807108324356,7.5,10.0,7.3470322814550055,8.314568020503735,226.63845686659474,14.573105453764375
15.999999999999993,1.8329807108324356,15.0,10.0,15.211374647925796,16.958869650525582,226.63845686659474,14.573105453764375
